article_global_id,article_id,db_id,resource_name,published_access,available,unavailable_message,notes,article_year,citations
10.1093/nar/gku984,2774,MBDC1801,BCCTBbp: Breast Cancer Campaign Tissue Bank bioinformatics portal,http://bioinformatics.breastcancertissuebank.org/,yes,not_applicable,not_applicable,2015,3
10.1093/nar/gkp818,2010,NAR9231,PMRD: Plant MicroRNA Database,http://bioinformatics.cau.edu.cn/PMRD,no,can't be reached,not_applicable,2010,144
10.1093/nar/gkq910,2126,MBDC1302,CancerResource,http://bioinformatics.charite.de/cancerresource/,yes,not_applicable,not_applicable,2011,41
10.1093/nar/gkv1283,3052,MBDC1302,CancerResource,http://bioinformatics.charite.de/care,yes,not_applicable,not_applicable,2016,1
10.1093/nar/gkq969,2076,MBDC1313,FragmentStore,http://bioinformatics.charite.de/fragment-store,no,not found,not_applicable,2011,9
10.1093/nar/gkn599,1844,MBDC1192,JAIL: Just Another Interface Library,http://bioinformatics.charite.de/jail,yes,not_applicable,not_applicable,2009,4
10.1093/nar/gkt1250,2598,MBDC1687,MVOC: Microbial Volatile Organic Compounds,http://bioinformatics.charite.de/mvoc,yes,not_applicable,not_applicable,2014,48
10.1093/nar/gkq1037,2074,MBDC1437,PROMISCUOUS,http://bioinformatics.charite.de/promiscuous,no,not found,not_applicable,2011,99
10.1093/nar/gkp970,1910,MBDC1348,SuperCYP,http://bioinformatics.charite.de/supercyp,yes,not_applicable,Service Status; please used our updated enhanced website TRANSFORMER as this one is out dated…,2010,93
10.1093/nar/gkl849,1481,MBDC0967,SuperHapten,http://bioinformatics.charite.de/superhapten,yes,not_applicable,not_applicable,2007,9
10.1093/nar/gkj132,1338,MBDC0903,Super Natural,http://bioinformatics.charite.de/supernatural,yes,not_applicable,not_applicable,2006,46
10.1093/nar/gku886,2818,MBDC0903,Super Natural,http://bioinformatics.charite.de/supernatural,yes,not_applicable,not_applicable,2015,13
10.1093/nar/gkt1176,2675,MBDC1738,SuperPain,http://bioinformatics.charite.de/superpain/,yes,not_applicable,not_applicable,2014,2
10.1093/nar/gkn695,1783,MBDC1225,SuperScent,http://bioinformatics.charite.de/supersent,no,not found,not_applicable,2009,42
10.1093/nar/gkn618,1824,MBDC1196,SuperSite,http://bioinformatics.charite.de/supersite,yes,not_applicable,not_applicable,2009,20
10.1093/nar/gkr912,2256,MBDC1136,SuperTarget,http://bioinformatics.charite.de/supertarget,yes,not_applicable,not_applicable,2012,49
10.1093/nar/gkn850,1808,MBDC1277,SuperToxic,http://bioinformatics.charite.de/supertoxic,yes,not_applicable,not_applicable,2009,32
10.1093/nar/gkq917,2127,MBDC1332,SuperSweet,http://bioinformatics.charite.de/sweet/,yes,not_applicable,not_applicable,2011,11
10.1093/nar/gks1040,2555,MBDC1634,SynSysNet,http://bioinformatics.charite.de/synsysnet,yes,not_applicable,not_applicable,2013,16
10.1093/nar/gkt1246,2633,MBDC1739,Transformer Database,http://bioinformatics.charite.de/transformer,yes,not_applicable,not_applicable,2014,9
10.1093/nar/gkn769,1812,MBDC1255,Voronoia,http://bioinformatics.charite.de/voronoia,yes,not_applicable,not_applicable,2009,44
10.1093/nar/gkn704,1872,MBDC1231,SPROUTS: Structural Prediction for pRotein fOlding UTility System,http://bioinformatics.eas.asu.edu/sprouts.html,no,can't be reached,not_applicable,2009,17
10.1093/nar/gkn730,1786,MBDC1242,CLDB: Cell Line Data Base,http://bioinformatics.istge.it/hypercldb/,no,can't be reached,not_applicable,2009,56
10.1093/nar/gkv1288,3097,MBDC1891,TCGASpliceSeq,http://bioinformatics.mdanderson.org/TCGASpliceSeq,yes,not_applicable,not_applicable,2016,0
10.1093/nar/gkh056,926,MBDC0494,HemoPDB: Hematopoiesis Promoter Database,http://bioinformatics.med.ohio-state.edu/HemoPDB,no,can't be reached,not_applicable,2004,9
10.1093/nar/gkj096,1293,MBDC0842,MPromDb: Mammalian Promoter Database,http://bioinformatics.med.ohio-state.edu/MPromDb,no,can't be reached,not_applicable,2006,28
10.1093/nar/gkl998,1410,NAR9026,BASC,http://bioinformatics.pbcbasc.latrobe.edu.au,no,not found,not_applicable,2007,14
10.1093/nar/gku986,2837,MBDC1818,PLAZA,http://bioinformatics.psb.ugent.be/plaza/,yes,not_applicable,not_applicable,2015,44
10.1093/nar/gkm982,1656,MBDC0820,GRSDB: G-Rich Sequences Database,http://bioinformatics.ramapo.edu/GQRS,yes,not_applicable,not_applicable,2008,52
10.1093/nar/gkj073,1329,MBDC0820,GRSDB: G-Rich Sequences Database,http://bioinformatics.ramapo.edu/grsdb,yes,not_applicable,Provenance; NOTE This project has been superseded by G-quadruplex Database 2.0,2006,58
10.1093/nar/gku1072,2834,NAR9145,Islander,http://bioinformatics.sandia.gov/islander/,yes,not_applicable,not_applicable,2015,5
10.1093/nar/gku1109,2865,NAR9294,tmRNA Website,http://bioinformatics.sandia.gov/tmrna/,yes,not_applicable,not_applicable,2015,3
10.1093/nar/gkq1171,2067,MBDC0842,MPromDb: Mammalian Promoter Database,http://bioinformatics.wistar.upenn.edu/MPromDb/,no,can't be reached,not_applicable,2011,27
10.1093/nar/gkl793,1402,NAR9251,REDIdb: RNA Editing Database,http://biologia.unical.it/py_script/search.html,no,can't be reached,not_applicable,2007,27
10.1093/nar/gkm925,1567,MBDC1088,IDBD: Infectious Disease Biomarker Database,http://biomarker.cdc.go.kr,no,service unavailable,not_applicable,2008,11
10.1093/nar/gkn864,1770,MBDC1282,Bionemo,http://bionemo.bioinfo.cnio.es,no,related generic government site redirect,not_applicable,2009,12
10.1093/nar/gki137,1171,NAR9284,Stanford Biomedical Abbreviation Server,http://bionlp.stanford.edu/abbreviation/,no,can't be reached,not_applicable,2005,9
10.1093/nar/gkl962,1369,MBDC1030,SNP@Ethnos,http://bioportal.kobic.re.kr/SNPatETHNIC/,no,not found,not_applicable,2007,23
10.1093/nar/gks1079,2571,MBDC1602,EProS: Energy PROfile Suite,http://bioservices.hs-mittweida.de/Epros/,yes,not_applicable,not_applicable,2013,2
10.1093/nar/gkl921,1421,MBDC1016,TomatEST database,http://biosrv.cab.unina.it/tomatestdb,no,service unavailable,Access - Failure Notes; Current status of the database: Could not connect: Can't connect to MySQL server on '172.16.150.101' (113),2007,20
10.1093/nar/gku1086,2932,MBDC1815,EHFPI: Essential Host Factors for Pathogenic Infection,http://biotech.bmi.ac.cn/ehfpi,yes,not_applicable,not_applicable,2015,1
10.1093/nar/gkh141,983,MBDC0162,"ESTHER: ESTerases, alpha-beta Hydrolase Enzymes and Relatives",http://bioweb.ensam.inra.fr/esther,yes,not_applicable,not_applicable,2004,107
10.1093/nar/gks1154,2573,MBDC0162,"ESTHER: ESTerases, alpha-beta Hydrolase Enzymes and Relatives",http://bioweb.ensam.inra.fr/esther,yes,not_applicable,not_applicable,2013,54
10.1093/nar/gkj153,1331,MBDC0786,BIOZON,http://biozon.org/,yes,not_applicable,not_applicable,2006,29
10.1093/nar/gkq1057,2166,MBDC1445,SAHG: Structure Atlas of Human Genome,http://bird.cbrc.jp/sahg,yes,not_applicable,not_applicable,2011,7
10.1093/nar/gkm783,1548,MBDC1076,Gallus GBrowse,http://birdbase.net/cgi-bin/gbrowse/gallus/,no,not found,not_applicable,2008,4
10.1093/nar/gkq721,2154,MBDC1326,PmiRKB,http://bis.zju.edu.cn/pmirkb/,yes,not_applicable,not_applicable,2011,18
10.1093/nar/gkr823,2331,MBDC1552,PlantNATsDB: Natural Antisense Transcripts DataBase,http://bis.zju.edu.cn/pnatdb/,yes,not_applicable,not_applicable,2012,23
10.1093/nar/gkq859,2052,MBDC1298,BISC: Binary SubComplexes,http://bisc.cse.ucsc.edu,no,can't be reached,not_applicable,2011,3
10.1093/nar/gkr755,2319,MBDC1482,BitterDB,http://bitterdb.agri.huji.ac.il/bitterdb/,yes,not_applicable,not_applicable,2012,49
10.1093/nar/25.1.222,229,MBDC0203,Blocks database,http://blocks.fhcrc.org/,yes,not_applicable,Funding; Service Status; This is the final release of the Blocks Database. The first release of the Blocks Database was made in 1990. Our current funding expires in July 2007 and we have decided not to pursue additional funding as our lab has moved on to other projects and there are now many excellent resources for protein family identification. We recommend starting with the InterPro server which has links to other protein family collections.,1997,39
10.1093/nar/24.1.197,112,MBDC0203,Blocks database,http://blocks.fhcrc.org/help,yes,not_applicable,not_applicable,1996,76
10.1093/nar/28.1.60,463,MBDC0069,EcoGene,http://bmb.med.miami.edu/EcoGene/EcoWeb,yes,not_applicable,not_applicable,2000,189
10.1093/nar/gku1037,2933,MBDC1807,VaDE: VarySysDB Disease Edition,http://bmi-tokai.jp/VaDE/,yes,not_applicable,not_applicable,2015,2
10.1093/nar/gkt1083,2651,MBDC1747,BNAber: Broadly Neutralizing Antibodies Electronic Resources,http://bNAber.org,yes,not_applicable,not_applicable,2014,20
10.1093/nar/28.1.136,482,NAR9032,BodyMap,http://bodymap.ims.u-tokyo.ac.jp,no,can't be reached,not_applicable,2000,44
10.1093/nar/29.1.156,638,NAR9032,BodyMap,http://bodymap.ims.u-tokyo.ac.jp,no,can't be reached,not_applicable,2001,11
10.1093/nar/gkj137,1301,NAR9032,BodyMap,http://bodymap.jp,no,can't be reached,not_applicable,2006,19
10.1093/nar/gkq1235,2156,MBDC1399,BGD: Bovine Genome Database,http://BovineGenome.org,yes,not_applicable,not_applicable,2011,18
10.1093/nar/gkv1077,2957,MBDC1399,BGD: Bovine Genome Database,http://BovineGenome.org,yes,not_applicable,not_applicable,2016,4
10.1093/nar/gkn676,1718,MBDC1216,BPS: Base-Pair Structure,http://bps.rutgers.edu,yes,not_applicable,not_applicable,2009,30
10.1093/nar/gkm849,1546,MBDC1100,MSY Breakpoint Mapper,http://breakpointmapper.wi.mit.edu/,yes,not_applicable,not_applicable,2008,11
10.1093/nar/gkv1264,3087,MBDC1884,BreCAN-DB: BREakpoint profiles of CANcer genomes DataBase,http://brecandb.igib.res.in,yes,not_applicable,not_applicable,2016,0
10.1093/nar/gkq972,2031,MBDC1299,BriX,http://brix.crg.es,no,blank page,not_applicable,2011,15
10.1093/nar/gkm959,1684,MBDC0232,ARED: Adenylate uridylate-Rich Elements Database,http://brp.kfshrc.edu.sa/ARED,yes,not_applicable,not_applicable,2008,70
10.1093/nar/gkg032,872,NAR9033,BSD: Biodegradative Strain Database,http://bsd.cme.msu.edu/,no,service unavailable,not_applicable,2003,15
10.1093/nar/gkr796,2377,MBDC1504,BuG@Sbase: Bacterial Microarray Group at St George's Database,http://bugs.sgul.ac.uk/bugsbase/,yes,not_applicable,not_applicable,2012,1
10.1093/nar/gkm828,1620,NAR9298,TransfactomeDB,http://bussemakerlab.org/TransfactomeDB/,no,can't be reached,not_applicable,2008,15
10.1093/nar/gkr915,2344,MBDC1472,BYKdb: Bacterial protein tYrosine Kinase database,http://bykdb.ibcp.fr,yes,not_applicable,not_applicable,2012,14
10.1093/nar/gkn731,1759,NAR9245,PTM-Switchboard,http://cagr.pcbi.upenn.edu/PTMswitchboard,no,can't be reached,not_applicable,2009,10
10.1093/nar/gkq1102,2057,MBDC1401,CAMARA: Community Cyberinfrastructure for Advanced Microbial Ecology Research and Analysis,http://camera.calit2.net/,no,discontinued notice,Service Status; cannot find data on redirect:  Thank you for being a CAMERA user during its operation as a resource for environmental genomics. The CAMERA Data Distribution Center (DDC) is no longer available for downloading data. We encourage you to visit the iMicrobe Project - http://data.imicrobe.us to access CAMERA data. The Marine Microbial Eukaryote Transcriptome Sequencing Project can be found at http://data.imicrobe.us/project/view/104,2011,185
10.1093/nar/gku1075,2894,MBDC0651,COSMIC: Catalogue Of Somatic Mutations In Cancer,http://cancer.sanger.ac.uk,yes,not_applicable,not_applicable,2015,440
10.1093/nar/gkr881,2243,MBDC1531,canSAR,http://cansar.icr.ac.uk,yes,not_applicable,not_applicable,2012,36
10.1093/nar/gkt1182,2661,MBDC1531,canSAR,http://cansar.icr.ac.uk,yes,not_applicable,not_applicable,2014,30
10.1093/nar/gkv1030,2944,MBDC1531,canSAR,http://cansar.icr.ac.uk,yes,not_applicable,not_applicable,2016,3
10.1093/nar/gkj125,1262,MBDC0829,iMOTdb,http://caps.ncbs.res.in/imotdb/,yes,not_applicable,not_applicable,2006,1
10.1093/nar/gkt1014,2657,MBDC1685,LenVarDB,http://caps.ncbs.res.in/lenvardb/,yes,not_applicable,not_applicable,2014,3
10.1093/nar/gkm794,1692,MBDC1094,MegaMotifBase,http://caps.ncbs.res.in/MegaMotifbase/index.html,yes,not_applicable,not_applicable,2008,17
10.1093/nar/gkr1096,2282,MBDC0275,PASS2: Protein Alignments organised as Structural Superfamilies,http://caps.ncbs.res.in/pass2/,yes,not_applicable,not_applicable,2012,9
10.1093/nar/gkv1205,2959,MBDC0275,PASS2: Protein Alignments organised as Structural Superfamilies,http://caps.ncbs.res.in/pass2/,yes,not_applicable,not_applicable,2016,1
10.1093/nar/gkq765,2145,MBDC1303,cBARBEL: catfish Breeder And Researcher Bioinformatics Entry Location,http://catfishgenome.org,no,can't be reached,not_applicable,2011,21
10.1093/nar/gkj057,1233,MBDC0472,Gene3D,http://cathwww.biochem.ucl.ac.uk:8080/Gene3,no,can't be reached,not_applicable,2006,33
10.1093/nar/27.1.301,426,NAR9019,ASDB: Alternatively Spliced Genes Database,http://cbcg.nersc.gov/asdb,no,can't be reached,not_applicable,1999,18
10.1093/nar/28.1.296,479,NAR9019,ASDB: Alternatively Spliced Genes Database,http://cbcg.nersc.gov/asdb,no,can't be reached,not_applicable,2000,44
10.1093/nar/gkt952,2723,MBDC1674,UORFdb: upstream Open Reading Frame database,http://cbdm.mdc-berlin.de/tools/uorfdb,yes,not_applicable,Access - Transfer/Redirect; redirect,2014,18
10.1093/nar/gkr967,2249,MBDC1524,PINA: Protein Interaction Network Analysis,http://cbg.garvan.unsw.edu.au/pina/,yes,not_applicable,not_applicable,2012,98
10.1093/nar/gkh091,986,MBDC0483,Genolevures,http://cbi.labri.fr/Genolevures/,no,can't be reached,not_applicable,2004,53
10.1093/nar/gkj160,1229,MBDC0483,Genolevures,http://cbi.labri.fr/Genolevures/,no,can't be reached,not_applicable,2006,38
10.1093/nar/gkh114,994,MBDC0534,MolliGen,http://cbi.labri.fr/outils/molligen/,no,not found,not_applicable,2004,53
10.1093/nar/26.1.288,326,MBDC0110,EpoDB,http://cbil.humgen.upenn.edu/epodb,no,can't be reached,not_applicable,1998,5
10.1093/nar/gkl811,1428,MBDC0951,CancerGenes,http://cbio.mskcc.org/cancergenes,no,related generic reseach institution site redirect,not_applicable,2007,124
10.1093/nar/gkl922,1426,MBDC1003,Phospho3D,http://cbm.bio.uniroma2.it/phospho3d,no,forbidden,not_applicable,2007,29
10.1093/nar/gkh054,1012,NAR9286,"SURFACE: SUrface Residues and Functions Annotated, Compared and Evaluated",http://cbm.bio.uniroma2.it/surface/,yes,not_applicable,not_applicable,2004,50
10.1093/nar/gkq945,2164,MBDC1334,TcoF-DB: Transcription co-factors DataBase,http://cbrc.kaust.edu.sa/tcof/,yes,not_applicable,not_applicable,2011,23
10.1093/nar/gku724,2875,MBDC1814,NutriChem,http://cbs.dtu.dk/services/NutriChem-1.0,yes,not_applicable,not_applicable,2015,1
10.1093/nar/gkv1127,2965,MBDC1832,sRNATarBase,http://ccb1.bmi.ac.cn/srnatarbase/,yes,not_applicable,not_applicable,2016,1
10.1093/nar/gks1092,2563,MBDC1587,UCNEbase: Ultra-Conserved Non-coding Elements database,http://ccg.vital-it.ch/UCNEbase,yes,not_applicable,not_applicable,2013,19
10.1093/nar/gku770,2911,MBDC1803,CCGD: Candidate Cancer Gene Database,http://ccgd-starrlab.oit.umn.edu/,yes,not_applicable,not_applicable,2015,10
10.1093/nar/gkh001,1040,MBDC0569,Rice PIPELINE,http://cdna01.dna.affrc.go.jp/PIPE/,no,service unavailable,not_applicable,2004,34
10.1093/nar/30.1.129,766,NAR9037,CDS: Celera Discovery System,http://cds.celera.com,no,unrelated site redirect,not_applicable,2002,49
10.1093/nar/gkv1163,2984,MBDC1834,CEGA: Conserved Elements from Genomic Alignments,http://cega.ezlab.org,yes,not_applicable,not_applicable,2016,2
10.1093/nar/gkn707,1787,MBDC1232,miROrtho,http://cegg.unige.ch/mirortho,yes,not_applicable,not_applicable,2009,41
10.1093/nar/gkm845,1679,MBDC1108,OrthoDB,http://cegg.unige.ch/orthodb,yes,not_applicable,not_applicable,2008,52
10.1093/nar/gkq930,2101,MBDC1108,OrthoDB,http://cegg.unige.ch/orthodb,yes,not_applicable,not_applicable,2011,80
10.1093/nar/gkt1126,2751,MBDC1267,CentrosomeDB,http://centrosome.cnb.csic.es,yes,not_applicable,not_applicable,2014,11
10.1093/nar/gkn815,1801,MBDC1267,CentrosomeDB,http://centrosome.dacya.ucm.es,no,can't be reached,not_applicable,2009,39
10.1093/nar/gkm758,1625,MBDC1056,CFGP: Comparative Fungal Genomics Platform,http://cfgp.snu.ac.kr,yes,not_applicable,not_applicable,2008,61
10.1093/nar/gks1163,2558,MBDC1056,CFGP: Comparative Fungal Genomics Platform,http://cfgp.snu.ac.kr/,yes,not_applicable,not_applicable,2013,21
10.1093/nar/gku1182,2794,MBDC1804,CMPD: Cancer Mutant Proteome Database,http://cgbc.cgu.edu.tw/cmpd,yes,not_applicable,not_applicable,2015,2
10.1093/nar/gki117,1116,MBDC0431,CGED: Cancer Gene Expression Database,http://cged.hgc.jp,no,can't be reached,not_applicable,2005,29
10.1093/nar/gkq1054,2189,MBDC1408,dbSNP,http://cgsmd.isi.edu/dbsnpq,yes,not_applicable,not_applicable,2011,14
10.1093/nar/gkm843,1627,MBDC1024,ChemBank,http://chembank.broad.harvard.edu/,yes,not_applicable,not_applicable,2008,171
10.1093/nar/gkv1192,3009,MBDC1895,WITHDRAWN,http://cheminfo.charite.de/withdrawn,yes,not_applicable,Naming; A resource for withdrawn and discontinued drugs,2016,2
10.1093/nar/gks1104,2420,MBDC1657,PGDD: Plant Genome Duplication Database,http://chibba.agtec.uga.edu/duplication/,yes,not_applicable,not_applicable,2013,108
10.1093/nar/gki092,1176,MBDC0647,ChickVD,http://chicken.genomics.org.cn,yes,not_applicable,not_applicable,2005,28
10.1093/nar/gks1041,2467,MBDC1589,ChiTaRS: Chimeric Transcripts and RNA-Seq,http://chitars.bioinfo.cnio.es/,yes,not_applicable,not_applicable,2013,18
10.1093/nar/gku1199,2879,MBDC1589,ChiTaRS: Chimeric Transcripts and RNA-Seq,http://chitars.bioinfo.cnio.es/,yes,not_applicable,not_applicable,2015,8
10.1093/nar/gkj055,1340,MBDC0804,ChloroplastDB,http://chloroplast.cbio.psu.edu/,yes,not_applicable,not_applicable,2006,47
10.1093/nar/gkq1144,2202,MBDC1179,CIPRO: Ciona intestinalis PROtein Database,http://cipro.ibio.jp/2.5,no,service unavailable,not_applicable,2011,18
10.1093/nar/gkv940,3007,MBDC1839,CircNet,http://circnet.mbc.nctu.edu.tw/,yes,not_applicable,not_applicable,2016,5
10.1093/nar/gkq997,2139,MBDC1402,CaSNP,http://cistrome.dfci.harvard.edu/CaSNP/,yes,not_applicable,not_applicable,2011,13
10.1093/nar/29.1.329,570,NAR9038,CKAAPs DB: Conserved Key Amino Acid Positions Database,http://ckaaps.sdsc.edu,no,can't be reached,not_applicable,2001,5
10.1093/nar/30.1.409,738,NAR9038,CKAAPs DB: Conserved Key Amino Acid Positions Database,http://ckaaps.sdsc.edu,no,can't be reached,not_applicable,2002,7
10.1093/nar/29.1.228,581,MBDC0259,CE: Combinatorial Extension,http://cl.sdsc.edu/ce.html,no,not found,not_applicable,2001,76
10.1093/nar/gkn648,1719,MBDC1201,CleanEST,http://cleanest.kobic.re.kr/,yes,not_applicable,not_applicable,2009,9
10.1093/nar/gkr1025,2312,MBDC1476,TopFIND,http://clipserve.clip.ubc.ca/topfind,yes,not_applicable,not_applicable,2012,27
10.1093/nar/gku1012,2891,MBDC1476,TopFIND,http://clipserve.clip.ubc.ca/topfind,yes,not_applicable,not_applicable,2015,15
10.1093/nar/30.1.299,658,MBDC0220,SYSTERS: SYSTEmatic Re-Searching,http://cmb.molgen.mpg.de,no,related generic reseach institution site redirect,not_applicable,2002,51
10.1093/nar/gks1099,2500,MBDC1579,LncRNADisease,http://cmbi.bjmu.edu.cn/lncrnadisease,yes,not_applicable,not_applicable,2013,161
10.1093/nar/gkr1171,2266,MBDC1543,SpliceDisease database,http://cmbi.bjmu.edu.cn/sdisease,no,can't be reached,not_applicable,2012,24
10.1093/nar/gkp803,1892,MBDC1343,TransmiR,http://cmbi.bjmu.edu.cn/transmir,yes,not_applicable,not_applicable,2010,169
10.1093/nar/26.1.353,259,MBDC0033,EPD: Eukaryotic Promoter Database,http://cmpteam4.unil.ch,no,can't be reached,not_applicable,1998,87
10.1093/nar/gkp912,1929,NAR9040,CMR: Comprehensive Microbial Resource,http://cmr.jcvi.org,no,discontinued notice,Funding; Service Status; MR is no longer supported and has been taken offline,2010,65
10.1093/nar/gkg116,895,MBDC0434,CnidBase,http://cnidbase.bu.edu/,no,can't be reached,not_applicable,2003,13
10.1093/nar/gkj051,1304,MBDC0862,RNAi Codex,http://codex.cshl.org,yes,not_applicable,not_applicable,2006,27
10.1093/nar/gku895,2905,MBDC1825,CODEX,http://codex.stemcells.cam.ac.uk/,yes,not_applicable,not_applicable,2015,20
10.1093/nar/gku1108,2831,MBDC1824,Coffee Genome Hub,http://coffee-genome.org/,yes,not_applicable,not_applicable,2015,5
10.1093/nar/gkn675,1740,MBDC1215,CC+: Coiled Coils,http://coiledcoils.chm.bris.ac.uk/ccplus,yes,not_applicable,not_applicable,2009,72
10.1093/nar/gkh031,950,MBDC0436,coliBASE,http://colibase.bham.ac.uk,no,can't be reached,not_applicable,2004,52
