db_id,resource_name,current_access,link_HTML,available_2016,unavailable_message_2016,available_update_date_2016,notes_2016,nb_articles_2016,total_citation_2016,total_citation_2021,year_first_publication,year_last_publication
MBDC1136,SuperTarget,http://bioinformatics.charite.de/supertarget,"<a href=""http://bioinformatics.charite.de/supertarget"">access link</a>",yes,not_applicable,unknown,not_applicable,2,140,490,2008,2012
MBDC1277,SuperToxic,http://bioinformatics.charite.de/supertoxic,"<a href=""http://bioinformatics.charite.de/supertoxic"">access link</a>",yes,not_applicable,unknown,not_applicable,1,32,57,2009,2009
MBDC1332,SuperSweet,http://bioinformatics.charite.de/sweet/,"<a href=""http://bioinformatics.charite.de/sweet/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,11,36,2011,2011
MBDC1634,SynSysNet,http://bioinformatics.charite.de/synsysnet,"<a href=""http://bioinformatics.charite.de/synsysnet"">access link</a>",yes,not_applicable,unknown,not_applicable,1,16,31,2013,2013
MBDC1739,Transformer Database,http://bioinformatics.charite.de/transformer,"<a href=""http://bioinformatics.charite.de/transformer"">access link</a>",yes,not_applicable,2016,not_applicable,1,9,35,2014,2014
MBDC1255,Voronoia,http://bioinformatics.charite.de/voronoia,"<a href=""http://bioinformatics.charite.de/voronoia"">access link</a>",yes,not_applicable,unknown,not_applicable,1,44,61,2009,2009
MBDC1231,SPROUTS: Structural Prediction for pRotein fOlding UTility System,http://bioinformatics.eas.asu.edu/sprouts.html,"<a href=""http://bioinformatics.eas.asu.edu/sprouts.html"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,17,23,2009,2009
MBDC1242,CLDB: Cell Line Data Base,http://bioinformatics.istge.it/hypercldb/,"<a href=""http://bioinformatics.istge.it/hypercldb/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,56,93,2009,2009
MBDC1891,TCGASpliceSeq,http://bioinformatics.mdanderson.org/TCGASpliceSeq,"<a href=""http://bioinformatics.mdanderson.org/TCGASpliceSeq"">access link</a>",yes,not_applicable,unknown,not_applicable,1,0,130,2016,2016
MBDC0494,HemoPDB: Hematopoiesis Promoter Database,http://bioinformatics.med.ohio-state.edu/HemoPDB,"<a href=""http://bioinformatics.med.ohio-state.edu/HemoPDB"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,9,9,2004,2004
NAR9026,BASC,http://bioinformatics.pbcbasc.latrobe.edu.au,"<a href=""http://bioinformatics.pbcbasc.latrobe.edu.au"">access link</a>",no,not found,not_applicable,not_applicable,1,14,16,2007,2007
MBDC1818,PLAZA,http://bioinformatics.psb.ugent.be/plaza/,"<a href=""http://bioinformatics.psb.ugent.be/plaza/"">access link</a>",yes,not_applicable,2014,not_applicable,1,44,211,2015,2015
MBDC0820,GRSDB: G-Rich Sequences Database,http://bioinformatics.ramapo.edu/GQRS,"<a href=""http://bioinformatics.ramapo.edu/GQRS"">access link</a>",yes,not_applicable,unknown,not_applicable,2,110,137,2006,2008
NAR9145,Islander,http://bioinformatics.sandia.gov/islander/,"<a href=""http://bioinformatics.sandia.gov/islander/"">access link</a>",yes,not_applicable,unknown,not_applicable,2,84,134,2004,2015
NAR9294,tmRNA Website,http://bioinformatics.sandia.gov/tmrna/,"<a href=""http://bioinformatics.sandia.gov/tmrna/"">access link</a>",yes,not_applicable,2013,not_applicable,6,221,250,1998,2015
MBDC0842,MPromDb: Mammalian Promoter Database,http://bioinformatics.wistar.upenn.edu/MPromDb/,"<a href=""http://bioinformatics.wistar.upenn.edu/MPromDb/"">access link</a>",no,can't be reached,not_applicable,not_applicable,2,55,64,2006,2011
NAR9251,REDIdb: RNA Editing Database,http://biologia.unical.it/py_script/search.html,"<a href=""http://biologia.unical.it/py_script/search.html"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,27,38,2007,2007
MBDC1088,IDBD: Infectious Disease Biomarker Database,http://biomarker.cdc.go.kr,"<a href=""http://biomarker.cdc.go.kr"">access link</a>",no,service unavailable,not_applicable,not_applicable,1,11,18,2008,2008
MBDC1282,Bionemo,http://bionemo.bioinfo.cnio.es,"<a href=""http://bionemo.bioinfo.cnio.es"">access link</a>",no,related generic government site redirect,not_applicable,not_applicable,1,12,20,2009,2009
NAR9284,Stanford Biomedical Abbreviation Server,http://bionlp.stanford.edu/abbreviation/,"<a href=""http://bionlp.stanford.edu/abbreviation/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,9,39,2005,2005
MBDC1030,SNP@Ethnos,http://bioportal.kobic.re.kr/SNPatETHNIC/,"<a href=""http://bioportal.kobic.re.kr/SNPatETHNIC/"">access link</a>",no,not found,not_applicable,not_applicable,1,23,27,2007,2007
MBDC1602,EProS: Energy PROfile Suite,http://bioservices.hs-mittweida.de/Epros/,"<a href=""http://bioservices.hs-mittweida.de/Epros/"">access link</a>",yes,not_applicable,2014,not_applicable,1,2,9,2013,2013
MBDC1016,TomatEST database,http://biosrv.cab.unina.it/tomatestdb,"<a href=""http://biosrv.cab.unina.it/tomatestdb"">access link</a>",no,service unavailable,not_applicable,Access - Failure Notes; Current status of the database: Could not connect: Can't connect to MySQL server on '172.16.150.101' (113),1,20,25,2007,2007
MBDC1815,EHFPI: Essential Host Factors for Pathogenic Infection,http://biotech.bmi.ac.cn/ehfpi,"<a href=""http://biotech.bmi.ac.cn/ehfpi"">access link</a>",yes,not_applicable,2015,not_applicable,1,1,10,2015,2015
MBDC0162,"ESTHER: ESTerases, alpha-beta Hydrolase Enzymes and Relatives",http://bioweb.ensam.inra.fr/esther,"<a href=""http://bioweb.ensam.inra.fr/esther"">access link</a>",yes,not_applicable,2016,not_applicable,5,285,421,1996,2013
MBDC0786,BIOZON,http://biozon.org/,"<a href=""http://biozon.org/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,30,31,2006,2006
MBDC1445,SAHG: Structure Atlas of Human Genome,http://bird.cbrc.jp/sahg,"<a href=""http://bird.cbrc.jp/sahg"">access link</a>",yes,not_applicable,2010,not_applicable,1,7,10,2011,2011
MBDC1076,Gallus GBrowse,http://birdbase.net/cgi-bin/gbrowse/gallus/,"<a href=""http://birdbase.net/cgi-bin/gbrowse/gallus/"">access link</a>",no,not found,not_applicable,not_applicable,1,4,6,2008,2008
MBDC1326,PmiRKB,http://bis.zju.edu.cn/pmirkb/,"<a href=""http://bis.zju.edu.cn/pmirkb/"">access link</a>",yes,not_applicable,2011,not_applicable,1,18,37,2011,2011
MBDC1552,PlantNATsDB: Natural Antisense Transcripts DataBase,http://bis.zju.edu.cn/pnatdb/,"<a href=""http://bis.zju.edu.cn/pnatdb/"">access link</a>",yes,not_applicable,2014,not_applicable,1,23,55,2012,2012
MBDC1298,BISC: Binary SubComplexes,http://bisc.cse.ucsc.edu,"<a href=""http://bisc.cse.ucsc.edu"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,3,3,2011,2011
MBDC1482,BitterDB,http://bitterdb.agri.huji.ac.il/bitterdb/,"<a href=""http://bitterdb.agri.huji.ac.il/bitterdb/"">access link</a>",yes,not_applicable,2013,not_applicable,1,49,144,2012,2012
MBDC1807,VaDE: VarySysDB Disease Edition,http://bmi-tokai.jp/VaDE/,"<a href=""http://bmi-tokai.jp/VaDE/"">access link</a>",yes,not_applicable,2016,not_applicable,1,2,3,2015,2015
MBDC1747,BNAber: Broadly Neutralizing Antibodies Electronic Resources,http://bNAber.org,"<a href=""http://bNAber.org"">access link</a>",yes,not_applicable,unknown,not_applicable,1,20,48,2014,2014
NAR9032,BodyMap,http://bodymap.jp,"<a href=""http://bodymap.jp"">access link</a>",no,can't be reached,not_applicable,not_applicable,3,65,89,2000,2006
MBDC1399,BGD: Bovine Genome Database,http://BovineGenome.org,"<a href=""http://BovineGenome.org"">access link</a>",yes,not_applicable,unknown,not_applicable,2,22,79,2011,2016
MBDC1216,BPS: Base-Pair Structure,http://bps.rutgers.edu,"<a href=""http://bps.rutgers.edu"">access link</a>",yes,not_applicable,unknown,not_applicable,1,30,34,2009,2009
MBDC1100,MSY Breakpoint Mapper,http://breakpointmapper.wi.mit.edu/,"<a href=""http://breakpointmapper.wi.mit.edu/"">access link</a>",yes,not_applicable,2014,not_applicable,1,11,16,2008,2008
MBDC1884,BreCAN-DB: BREakpoint profiles of CANcer genomes DataBase,http://brecandb.igib.res.in,"<a href=""http://brecandb.igib.res.in"">access link</a>",yes,not_applicable,2015,not_applicable,1,0,1,2016,2016
MBDC1299,BriX,http://brix.crg.es,"<a href=""http://brix.crg.es"">access link</a>",no,blank page,not_applicable,not_applicable,1,15,36,2011,2011
MBDC0232,ARED: Adenylate uridylate-Rich Elements Database,http://brp.kfshrc.edu.sa/ARED,"<a href=""http://brp.kfshrc.edu.sa/ARED"">access link</a>",yes,not_applicable,2013,not_applicable,4,711,841,2001,2008
NAR9033,BSD: Biodegradative Strain Database,http://bsd.cme.msu.edu/,"<a href=""http://bsd.cme.msu.edu/"">access link</a>",no,service unavailable,not_applicable,not_applicable,1,15,19,2003,2003
MBDC1504,BuG@Sbase: Bacterial Microarray Group at St George's Database,http://bugs.sgul.ac.uk/bugsbase/,"<a href=""http://bugs.sgul.ac.uk/bugsbase/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,1,2,2012,2012
NAR9298,TransfactomeDB,http://bussemakerlab.org/TransfactomeDB/,"<a href=""http://bussemakerlab.org/TransfactomeDB/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,15,16,2008,2008
MBDC1472,BYKdb: Bacterial protein tYrosine Kinase database,http://bykdb.ibcp.fr,"<a href=""http://bykdb.ibcp.fr"">access link</a>",yes,not_applicable,2016,not_applicable,1,14,20,2012,2012
NAR9245,PTM-Switchboard,http://cagr.pcbi.upenn.edu/PTMswitchboard,"<a href=""http://cagr.pcbi.upenn.edu/PTMswitchboard"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,10,13,2009,2009
MBDC1401,CAMARA: Community Cyberinfrastructure for Advanced Microbial Ecology Research and Analysis,http://camera.calit2.net/,"<a href=""http://camera.calit2.net/"">access link</a>",no,discontinued notice,not_applicable,Service Status; cannot find data on redirect:  Thank you for being a CAMERA user during its operation as a resource for environmental genomics. The CAMERA Data Distribution Center (DDC) is no longer available for downloading data. We encourage you to visit the iMicrobe Project - http://data.imicrobe.us to access CAMERA data. The Marine Microbial Eukaryote Transcriptome Sequencing Project can be found at http://data.imicrobe.us/project/view/104,1,185,237,2011,2011
MBDC0651,COSMIC: Catalogue Of Somatic Mutations In Cancer,http://cancer.sanger.ac.uk,"<a href=""http://cancer.sanger.ac.uk"">access link</a>",yes,not_applicable,2016,not_applicable,3,1858,3665,2010,2015
MBDC1531,canSAR,http://cansar.icr.ac.uk,"<a href=""http://cansar.icr.ac.uk"">access link</a>",yes,not_applicable,unknown,not_applicable,3,69,165,2012,2016
MBDC0829,iMOTdb,http://caps.ncbs.res.in/imotdb/,"<a href=""http://caps.ncbs.res.in/imotdb/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,1,2,2006,2006
MBDC1685,LenVarDB,http://caps.ncbs.res.in/lenvardb/,"<a href=""http://caps.ncbs.res.in/lenvardb/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,3,4,2014,2014
MBDC1094,MegaMotifBase,http://caps.ncbs.res.in/MegaMotifbase/index.html,"<a href=""http://caps.ncbs.res.in/MegaMotifbase/index.html"">access link</a>",yes,not_applicable,unknown,not_applicable,1,17,21,2008,2008
MBDC0275,PASS2: Protein Alignments organised as Structural Superfamilies,http://caps.ncbs.res.in/pass2/,"<a href=""http://caps.ncbs.res.in/pass2/"">access link</a>",yes,not_applicable,unknown,not_applicable,3,26,33,2002,2016
MBDC1303,cBARBEL: catfish Breeder And Researcher Bioinformatics Entry Location,http://catfishgenome.org,"<a href=""http://catfishgenome.org"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,21,28,2011,2011
NAR9019,ASDB: Alternatively Spliced Genes Database,http://cbcg.nersc.gov/asdb,"<a href=""http://cbcg.nersc.gov/asdb"">access link</a>",no,can't be reached,not_applicable,not_applicable,2,62,64,1999,2000
MBDC1674,UORFdb: upstream Open Reading Frame database,http://cbdm.mdc-berlin.de/tools/uorfdb,"<a href=""http://cbdm.mdc-berlin.de/tools/uorfdb"">access link</a>",yes,not_applicable,2013,Access - Transfer/Redirect; redirect,1,18,47,2014,2014
MBDC1524,PINA: Protein Interaction Network Analysis,http://cbg.garvan.unsw.edu.au/pina/,"<a href=""http://cbg.garvan.unsw.edu.au/pina/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,98,218,2012,2012
MBDC0534,MolliGen,http://cbi.labri.fr/outils/molligen/,"<a href=""http://cbi.labri.fr/outils/molligen/"">access link</a>",no,not found,not_applicable,not_applicable,1,53,77,2004,2004
MBDC0951,CancerGenes,http://cbio.mskcc.org/cancergenes,"<a href=""http://cbio.mskcc.org/cancergenes"">access link</a>",no,related generic reseach institution site redirect,not_applicable,not_applicable,1,124,141,2007,2007
NAR9286,"SURFACE: SUrface Residues and Functions Annotated, Compared and Evaluated",http://cbm.bio.uniroma2.it/surface/,"<a href=""http://cbm.bio.uniroma2.it/surface/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,50,52,2004,2004
MBDC1334,TcoF-DB: Transcription co-factors DataBase,http://cbrc.kaust.edu.sa/tcof/,"<a href=""http://cbrc.kaust.edu.sa/tcof/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,23,43,2011,2011
MBDC1814,NutriChem,http://cbs.dtu.dk/services/NutriChem-1.0,"<a href=""http://cbs.dtu.dk/services/NutriChem-1.0"">access link</a>",yes,not_applicable,unknown,not_applicable,1,1,21,2015,2015
MBDC1832,sRNATarBase,http://ccb1.bmi.ac.cn/srnatarbase/,"<a href=""http://ccb1.bmi.ac.cn/srnatarbase/"">access link</a>",yes,not_applicable,2015,not_applicable,1,1,19,2016,2016
MBDC1587,UCNEbase: Ultra-Conserved Non-coding Elements database,http://ccg.vital-it.ch/UCNEbase,"<a href=""http://ccg.vital-it.ch/UCNEbase"">access link</a>",yes,not_applicable,unknown,not_applicable,1,19,55,2013,2013
MBDC1803,CCGD: Candidate Cancer Gene Database,http://ccgd-starrlab.oit.umn.edu/,"<a href=""http://ccgd-starrlab.oit.umn.edu/"">access link</a>",yes,not_applicable,2016,not_applicable,1,10,58,2015,2015
MBDC0569,Rice PIPELINE,http://cdna01.dna.affrc.go.jp/PIPE/,"<a href=""http://cdna01.dna.affrc.go.jp/PIPE/"">access link</a>",no,service unavailable,not_applicable,not_applicable,1,34,34,2004,2004
NAR9037,CDS: Celera Discovery System,http://cds.celera.com,"<a href=""http://cds.celera.com"">access link</a>",no,unrelated site redirect,not_applicable,not_applicable,1,49,71,2002,2002
MBDC1834,CEGA: Conserved Elements from Genomic Alignments,http://cega.ezlab.org,"<a href=""http://cega.ezlab.org"">access link</a>",yes,not_applicable,unknown,not_applicable,1,2,10,2016,2016
MBDC1232,miROrtho,http://cegg.unige.ch/mirortho,"<a href=""http://cegg.unige.ch/mirortho"">access link</a>",yes,not_applicable,unknown,not_applicable,1,41,56,2009,2009
MBDC1267,CentrosomeDB,http://centrosome.cnb.csic.es,"<a href=""http://centrosome.cnb.csic.es"">access link</a>",yes,not_applicable,unknown,not_applicable,2,50,81,2009,2014
MBDC1056,CFGP: Comparative Fungal Genomics Platform,http://cfgp.snu.ac.kr/,"<a href=""http://cfgp.snu.ac.kr/"">access link</a>",yes,not_applicable,unknown,not_applicable,2,82,107,2008,2013
MBDC1804,CMPD: Cancer Mutant Proteome Database,http://cgbc.cgu.edu.tw/cmpd,"<a href=""http://cgbc.cgu.edu.tw/cmpd"">access link</a>",yes,not_applicable,unknown,not_applicable,1,2,7,2015,2015
MBDC0431,CGED: Cancer Gene Expression Database,http://cged.hgc.jp,"<a href=""http://cged.hgc.jp"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,29,35,2005,2005
MBDC1408,dbSNP,http://cgsmd.isi.edu/dbsnpq,"<a href=""http://cgsmd.isi.edu/dbsnpq"">access link</a>",yes,not_applicable,unknown,not_applicable,1,14,20,2011,2011
MBDC1024,ChemBank,http://chembank.broad.harvard.edu/,"<a href=""http://chembank.broad.harvard.edu/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,171,220,2008,2008
MBDC1895,WITHDRAWN,http://cheminfo.charite.de/withdrawn,"<a href=""http://cheminfo.charite.de/withdrawn"">access link</a>",yes,not_applicable,2016,Naming; A resource for withdrawn and discontinued drugs,1,2,106,2016,2016
MBDC1657,PGDD: Plant Genome Duplication Database,http://chibba.agtec.uga.edu/duplication/,"<a href=""http://chibba.agtec.uga.edu/duplication/"">access link</a>",yes,not_applicable,2015,not_applicable,1,108,349,2013,2013
MBDC0647,ChickVD,http://chicken.genomics.org.cn,"<a href=""http://chicken.genomics.org.cn"">access link</a>",yes,not_applicable,2006,not_applicable,1,28,29,2005,2005
MBDC1589,ChiTaRS: Chimeric Transcripts and RNA-Seq,http://chitars.bioinfo.cnio.es/,"<a href=""http://chitars.bioinfo.cnio.es/"">access link</a>",yes,not_applicable,unknown,not_applicable,2,26,51,2013,2015
MBDC0804,ChloroplastDB,http://chloroplast.cbio.psu.edu/,"<a href=""http://chloroplast.cbio.psu.edu/"">access link</a>",yes,not_applicable,2007,not_applicable,1,47,70,2006,2006
MBDC1179,CIPRO: Ciona intestinalis PROtein Database,http://cipro.ibio.jp/2.5,"<a href=""http://cipro.ibio.jp/2.5"">access link</a>",no,service unavailable,not_applicable,not_applicable,1,18,25,2011,2011
MBDC1839,CircNet,http://circnet.mbc.nctu.edu.tw/,"<a href=""http://circnet.mbc.nctu.edu.tw/"">access link</a>",yes,not_applicable,2015,not_applicable,1,5,207,2016,2016
MBDC1402,CaSNP,http://cistrome.dfci.harvard.edu/CaSNP/,"<a href=""http://cistrome.dfci.harvard.edu/CaSNP/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,13,22,2011,2011
NAR9038,CKAAPs DB: Conserved Key Amino Acid Positions Database,http://ckaaps.sdsc.edu,"<a href=""http://ckaaps.sdsc.edu"">access link</a>",no,can't be reached,not_applicable,not_applicable,2,12,12,2001,2002
MBDC0259,CE: Combinatorial Extension,http://cl.sdsc.edu/ce.html,"<a href=""http://cl.sdsc.edu/ce.html"">access link</a>",no,not found,not_applicable,not_applicable,1,76,87,2001,2001
MBDC1201,CleanEST,http://cleanest.kobic.re.kr/,"<a href=""http://cleanest.kobic.re.kr/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,9,10,2009,2009
MBDC1476,TopFIND,http://clipserve.clip.ubc.ca/topfind,"<a href=""http://clipserve.clip.ubc.ca/topfind"">access link</a>",yes,not_applicable,2015,not_applicable,2,42,114,2012,2015
MBDC1579,LncRNADisease,http://cmbi.bjmu.edu.cn/lncrnadisease,"<a href=""http://cmbi.bjmu.edu.cn/lncrnadisease"">access link</a>",yes,not_applicable,2015,not_applicable,1,161,606,2013,2013
MBDC1543,SpliceDisease database,http://cmbi.bjmu.edu.cn/sdisease,"<a href=""http://cmbi.bjmu.edu.cn/sdisease"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,24,38,2012,2012
MBDC1343,TransmiR,http://cmbi.bjmu.edu.cn/transmir,"<a href=""http://cmbi.bjmu.edu.cn/transmir"">access link</a>",yes,not_applicable,2013,not_applicable,1,169,299,2010,2010
NAR9040,CMR: Comprehensive Microbial Resource,http://cmr.jcvi.org,"<a href=""http://cmr.jcvi.org"">access link</a>",no,discontinued notice,not_applicable,Funding; Service Status; MR is no longer supported and has been taken offline,2,415,437,2001,2010
MBDC0434,CnidBase,http://cnidbase.bu.edu/,"<a href=""http://cnidbase.bu.edu/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,13,13,2003,2003
MBDC0862,RNAi Codex,http://codex.cshl.org,"<a href=""http://codex.cshl.org"">access link</a>",yes,not_applicable,2009,not_applicable,1,27,37,2006,2006
MBDC1825,CODEX,http://codex.stemcells.cam.ac.uk/,"<a href=""http://codex.stemcells.cam.ac.uk/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,20,69,2015,2015
MBDC1824,Coffee Genome Hub,http://coffee-genome.org/,"<a href=""http://coffee-genome.org/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,5,31,2015,2015
